"","week_end","geography","county","percent_visits_combined","percent_visits_covid","percent_visits_influenza","percent_visits_rsv","percent_visits_smoothed_combined","percent_visits_smoothed_covid","percent_visits_smoothed_influenza","percent_visits_smoothed_rsv","ed_trends_covid","ed_trends_influenza","ed_trends_rsv","hsa","hsa_counties","hsa_nci_id","fips","trend_source","BuildNumber"
"161",2022-12-24,"Minnesota","All",8.32,2.96,4.2,1.34,10.3,2.81,6.16,1.54,"Increasing","Decreasing","Decreasing","All","All","All",27000,"State",2025-12-30
"162",2022-12-24,"Mississippi","All",5.64,3.34,2.27,0.14,5.75,2.64,3.06,0.15,"Increasing","Decreasing","Decreasing","All","All","All",28000,"State",2025-12-30
"163",2022-12-24,"Montana","All",10.96,2.68,6.45,2.11,10.9,2.8,6.36,2,"No Change","Increasing","Increasing","All","All","All",30000,"State",2025-12-30
"164",2022-12-24,"Nebraska","All",9.12,2.57,6.2,0.54,10.47,2.92,7.07,0.73,"Decreasing","Increasing","Decreasing","All","All","All",31000,"State",2025-12-30
"165",2022-12-24,"Oklahoma","All",9.16,3.04,5.78,0.45,10.49,3.03,7.11,0.47,"Increasing","Decreasing","Decreasing","All","All","All",40000,"State",2025-12-30
"166",2022-12-24,"Oregon","All",10.02,2.58,6.42,1.23,12.25,2.69,8.44,1.4,"Decreasing","Decreasing","Decreasing","All","All","All",41000,"State",2025-12-30
"167",2022-12-24,"Pennsylvania","All",7.57,2.67,4.74,0.28,7.91,2.47,5.21,0.36,"Increasing","Decreasing","Decreasing","All","All","All",42000,"State",2025-12-30
"168",2022-12-24,"South Carolina","All",6.95,4.67,2.14,0.22,6.56,3.69,2.67,0.27,"Increasing","Decreasing","Decreasing","All","All","All",45000,"State",2025-12-30
"169",2022-12-24,"Vermont","All",13.28,3.04,9.1,1.34,12.54,2.73,8.54,1.51,"No Change","Increasing","Decreasing","All","All","All",50000,"State",2025-12-30
"170",2022-12-24,"Wisconsin","All",8.79,2.62,5.79,0.55,9.3,2.57,6.1,0.79,"Increasing","Increasing","Decreasing","All","All","All",55000,"State",2025-12-30
"171",2022-12-31,"Connecticut","All",8.96,5.46,3.46,0.13,9.41,4.63,4.74,0.16,"Increasing","Decreasing","Decreasing","All","All","All",9000,"State",2025-12-30
"172",2022-12-31,"District of Columbia","All",7.19,5.27,1.55,0.5,7.07,4.54,2.12,0.55,"Increasing","Decreasing","No Change","All","All","All",11000,"State",2025-12-30
"173",2022-12-31,"Iowa","All",9.53,3.3,5.84,0.7,11.18,3.35,7.11,1.03,"No Change","Increasing","Decreasing","All","All","All",19000,"State",2025-12-30
"174",2022-12-31,"Kansas","All",8.02,3.08,4.44,0.64,9.6,3.12,5.91,0.75,"No Change","Decreasing","Decreasing","All","All","All",20000,"State",2025-12-30
"175",2022-12-31,"Louisiana","All",6.7,3.99,2.64,0.19,6,3.06,2.78,0.24,"Increasing","Decreasing","Decreasing","All","All","All",22000,"State",2025-12-30
"176",2022-12-31,"Mississippi","All",7.43,5.15,2.3,0.13,6.19,3.72,2.45,0.13,"Increasing","Decreasing","No Change","All","All","All",28000,"State",2025-12-30
"177",2022-12-31,"New York","All",6.89,3.46,3.34,0.2,7.5,3.15,4.22,0.24,"Increasing","Decreasing","Decreasing","All","All","All",36000,"State",2025-12-30
"178",2022-12-31,"Ohio","All",7.46,3.25,4,0.25,8.84,3.22,5.36,0.31,"Increasing","Decreasing","Decreasing","All","All","All",39000,"State",2025-12-30
"179",2022-12-31,"Tennessee","All",6.33,3.83,2.31,0.31,6.46,3.25,3.02,0.31,"Increasing","Decreasing","No Change","All","All","All",47000,"State",2025-12-30
"180",2022-12-31,"Vermont","All",10.92,2.85,7.18,1.06,12.54,2.85,8.59,1.33,"No Change","Increasing","Decreasing","All","All","All",50000,"State",2025-12-30
"181",2022-12-31,"Washington","All",7.59,2.98,3.74,1.01,9.44,2.96,5.65,1.03,"Increasing","Decreasing","Decreasing","All","All","All",53000,"State",2025-12-30
"182",2023-01-07,"Connecticut","All",6.67,4.73,1.87,0.12,8.41,4.94,3.42,0.14,"Increasing","Decreasing","Decreasing","All","All","All",9000,"State",2025-12-30
"183",2023-01-07,"Florida","All",6.28,3.44,2.71,0.22,6.87,3.29,3.44,0.24,"Increasing","Decreasing","Decreasing","All","All","All",12000,"State",2025-12-30
"184",2023-01-07,"Kansas","All",5.16,2.49,2.27,0.49,7.67,2.9,4.27,0.64,"No Change","Decreasing","Decreasing","All","All","All",20000,"State",2025-12-30
"185",2023-01-07,"Kentucky","All",4.33,2.93,1.08,0.36,5.93,3.31,2.27,0.43,"Increasing","Decreasing","Decreasing","All","All","All",21000,"State",2025-12-30
"186",2023-01-07,"Massachusetts","All",8.11,4.86,3.09,0.27,10.56,4.93,5.48,0.33,"Increasing","Decreasing","Decreasing","All","All","All",25000,"State",2025-12-30
"187",2023-01-07,"North Dakota","All",7.75,2.11,4.41,1.32,10.01,2.65,6.04,1.53,"Decreasing","Decreasing","Decreasing","All","All","All",38000,"State",2025-12-30
"188",2023-01-07,"Oregon","All",4.85,2.3,1.63,0.99,7.56,2.5,4.05,1.16,"Decreasing","Decreasing","Decreasing","All","All","All",41000,"State",2025-12-30
"189",2023-01-07,"Pennsylvania","All",4.82,2.74,1.95,0.21,6.5,2.86,3.49,0.25,"Increasing","Decreasing","Decreasing","All","All","All",42000,"State",2025-12-30
"190",2023-01-07,"Vermont","All",6.83,2.78,3.16,1.02,10.35,2.89,6.49,1.14,"No Change","Decreasing","Decreasing","All","All","All",50000,"State",2025-12-30
"191",2023-01-07,"West Virginia","All",6.67,4.29,2.12,0.36,8.59,4.43,3.8,0.5,"Increasing","Decreasing","Decreasing","All","All","All",54000,"State",2025-12-30
"192",2023-01-07,"Wisconsin","All",5.1,2.34,2.43,0.37,7.15,2.58,4.21,0.48,"No Change","Decreasing","Decreasing","All","All","All",55000,"State",2025-12-30
"193",2023-01-14,"Alaska","All",4.58,2.1,1.54,1.02,6.39,2.22,2.95,1.29,"No Change","Decreasing","Decreasing","All","All","All",2000,"State",2025-12-30
"194",2023-01-14,"Arkansas","All",3,2.12,0.81,0.15,4.51,2.77,1.65,0.21,"No Change","Decreasing","No Change","All","All","All",5000,"State",2025-12-30
"195",2023-01-14,"California","All",2.8,1.97,0.56,0.33,4.79,2.83,1.57,0.46,"Decreasing","Decreasing","Decreasing","All","All","All",6000,"State",2025-12-30
"196",2023-01-14,"Idaho","All",3.56,1.62,1.26,0.73,6.56,1.92,3.6,1.18,"Decreasing","Decreasing","Decreasing","All","All","All",16000,"State",2025-12-30
"197",2023-01-14,"Kentucky","All",3.31,2.56,0.53,0.26,4.7,3.06,1.34,0.37,"Decreasing","Decreasing","Decreasing","All","All","All",21000,"State",2025-12-30
"198",2023-01-14,"Massachusetts","All",5.73,4.2,1.36,0.22,8.52,4.82,3.54,0.27,"Increasing","Decreasing","Decreasing","All","All","All",25000,"State",2025-12-30
"199",2023-01-14,"New York","All",3.39,2.54,0.76,0.12,5.11,3.07,1.95,0.16,"Decreasing","Decreasing","Decreasing","All","All","All",36000,"State",2025-12-30
"200",2023-01-14,"South Carolina","All",4.6,3.54,0.99,0.1,6.5,4.77,1.66,0.14,"No Change","Decreasing","Decreasing","All","All","All",45000,"State",2025-12-30
"201",2023-01-14,"South Dakota","All",NA,1.02,0.96,0.6,NA,1,1.77,0.77,"Decreasing","Decreasing","Decreasing","All","All","All",46000,"State",2025-12-30
"202",2023-01-14,"Texas","All",3.95,2.64,1.16,0.22,5.72,3.48,2.03,0.31,"Increasing","Decreasing","Decreasing","All","All","All",48000,"State",2025-12-30
"203",2023-01-14,"Wyoming","All",4.07,1.62,1.82,0.63,6.1,1.84,2.75,1.61,"Decreasing","Decreasing","Decreasing","All","All","All",56000,"State",2025-12-30
"204",2023-01-21,"Alaska","All",4.24,2.38,0.85,1.11,5.02,2.21,1.69,1.2,"No Change","Decreasing","Decreasing","All","All","All",2000,"State",2025-12-30
"205",2023-01-21,"California","All",2.04,1.53,0.3,0.25,3.13,2.12,0.72,0.35,"Decreasing","Decreasing","Decreasing","All","All","All",6000,"State",2025-12-30
"206",2023-01-21,"Colorado","All",2.34,1.37,0.64,0.35,3.26,1.44,1.42,0.44,"Decreasing","Decreasing","Decreasing","All","All","All",8000,"State",2025-12-30
"207",2023-01-21,"District of Columbia","All",3.65,3.02,0.39,0.27,4.55,3.61,0.66,0.36,"Decreasing","Decreasing","Decreasing","All","All","All",11000,"State",2025-12-30
"208",2023-01-21,"Florida","All",4.26,2.61,1.56,0.14,5.13,2.98,2.04,0.17,"Decreasing","Decreasing","Decreasing","All","All","All",12000,"State",2025-12-30
"209",2023-01-21,"Idaho","All",2.6,1.48,0.65,0.49,4.08,1.68,1.63,0.83,"Decreasing","Decreasing","Decreasing","All","All","All",16000,"State",2025-12-30
"210",2023-01-21,"Indiana","All",2.64,1.9,0.62,0.16,4.01,2.39,1.47,0.19,"Decreasing","Decreasing","Decreasing","All","All","All",18000,"State",2025-12-30
"211",2023-01-21,"Kansas","All",2.75,1.75,0.76,0.27,3.75,2.06,1.38,0.37,"Decreasing","Decreasing","Decreasing","All","All","All",20000,"State",2025-12-30
"212",2023-01-21,"Louisiana","All",3.68,2.83,0.78,0.12,4.49,3.31,1.1,0.13,"Decreasing","Decreasing","Decreasing","All","All","All",22000,"State",2025-12-30
"213",2023-01-21,"Maine","All",3.74,2.6,0.94,0.23,5.37,2.77,2.35,0.31,"No Change","Decreasing","Decreasing","All","All","All",23000,"State",2025-12-30
"214",2023-01-21,"Minnesota","All",3.38,2.26,0.6,0.56,3.88,2.25,0.95,0.71,"Decreasing","Decreasing","Decreasing","All","All","All",27000,"State",2025-12-30
"215",2023-01-21,"Nevada","All",1.92,1.19,0.45,0.31,2.96,1.6,0.93,0.49,"Decreasing","Decreasing","Decreasing","All","All","All",32000,"State",2025-12-30
"216",2023-01-21,"New Hampshire","All",NA,2.42,1.06,0.14,NA,2.85,2.05,0.2,"Decreasing","Decreasing","Decreasing","All","All","All",33000,"State",2025-12-30
"217",2023-01-21,"New Jersey","All",3.64,3,0.54,0.13,4.63,3.46,1.03,0.18,"Decreasing","Decreasing","Decreasing","All","All","All",34000,"State",2025-12-30
"218",2023-01-21,"North Carolina","All",4.45,3.44,0.97,0.13,5.92,4.31,1.51,0.23,"Decreasing","Decreasing","Decreasing","All","All","All",37000,"State",2025-12-30
"219",2023-01-21,"Vermont","All",4.6,3.09,0.97,0.62,5.28,2.78,1.84,0.74,"No Change","Decreasing","Decreasing","All","All","All",50000,"State",2025-12-30
"220",2023-01-21,"West Virginia","All",3.5,2.81,0.51,0.21,4.93,3.47,1.22,0.3,"Decreasing","Decreasing","Decreasing","All","All","All",54000,"State",2025-12-30
"221",2023-01-21,"Wisconsin","All",2.57,1.72,0.68,0.19,3.69,2.01,1.43,0.28,"Decreasing","Decreasing","Decreasing","All","All","All",55000,"State",2025-12-30
"222",2023-01-28,"Arizona","All",2.21,1.52,0.5,0.24,2.57,1.67,0.63,0.31,"Decreasing","Decreasing","Decreasing","All","All","All",4000,"State",2025-12-30
"223",2023-01-28,"California","All",1.89,1.49,0.24,0.18,2.24,1.66,0.37,0.25,"Decreasing","Decreasing","Decreasing","All","All","All",6000,"State",2025-12-30
"224",2023-01-28,"Connecticut","All",3.14,2.78,0.33,0.04,3.77,3.22,0.5,0.07,"Decreasing","Decreasing","Decreasing","All","All","All",9000,"State",2025-12-30
"225",2023-01-28,"Idaho","All",2.48,1.67,0.31,0.52,2.88,1.59,0.75,0.58,"Decreasing","Decreasing","Decreasing","All","All","All",16000,"State",2025-12-30
"226",2023-01-28,"Iowa","All",3.42,2.37,0.77,0.38,3.76,2.41,1.08,0.37,"Decreasing","Decreasing","Decreasing","All","All","All",19000,"State",2025-12-30
"227",2023-01-28,"Kentucky","All",2.63,2.18,0.29,0.17,2.9,2.31,0.41,0.21,"Decreasing","Decreasing","Decreasing","All","All","All",21000,"State",2025-12-30
"228",2023-01-28,"Nevada","All",1.72,1.21,0.31,0.23,2.08,1.28,0.51,0.32,"Decreasing","Decreasing","Decreasing","All","All","All",32000,"State",2025-12-30
"229",2023-01-28,"New Mexico","All",2.45,1.63,0.56,0.33,3.16,1.86,0.95,0.4,"Decreasing","Decreasing","Decreasing","All","All","All",35000,"State",2025-12-30
"230",2023-01-28,"Texas","All",2.95,2.12,0.73,0.14,3.41,2.38,0.91,0.18,"Decreasing","Decreasing","Decreasing","All","All","All",48000,"State",2025-12-30
"231",2023-01-28,"Washington","All",3.16,2.59,0.3,0.28,3.51,2.62,0.51,0.41,"Decreasing","Decreasing","Decreasing","All","All","All",53000,"State",2025-12-30
"232",2023-01-28,"Wyoming","All",2.33,1.62,0.32,0.39,3.27,1.53,1.13,0.64,"No Change","Decreasing","Decreasing","All","All","All",56000,"State",2025-12-30
"233",2023-02-04,"Alabama","All",3.31,2.82,0.43,0.09,3.52,2.92,0.55,0.09,"Decreasing","Decreasing","Decreasing","All","All","All",1000,"State",2025-12-30
"234",2023-02-04,"Colorado","All",2.22,1.51,0.48,0.26,2.22,1.39,0.54,0.31,"No Change","Decreasing","Decreasing","All","All","All",8000,"State",2025-12-30
"235",2023-02-04,"District of Columbia","All",2.3,2.02,0.22,0.07,3.06,2.56,0.35,0.18,"Decreasing","Decreasing","Decreasing","All","All","All",11000,"State",2025-12-30
"236",2023-02-04,"Illinois","All",2.26,1.92,0.23,0.12,2.51,2.05,0.33,0.15,"Decreasing","Decreasing","Decreasing","All","All","All",17000,"State",2025-12-30
"237",2023-02-04,"Iowa","All",3.12,2.44,0.47,0.26,3.37,2.39,0.73,0.32,"Decreasing","Decreasing","Decreasing","All","All","All",19000,"State",2025-12-30
"238",2023-02-04,"Kansas","All",1.99,1.51,0.34,0.15,2.4,1.67,0.52,0.22,"Decreasing","Decreasing","Decreasing","All","All","All",20000,"State",2025-12-30
"239",2023-02-04,"Minnesota","All",3.18,2.57,0.28,0.38,3.24,2.43,0.41,0.44,"No Change","Decreasing","Decreasing","All","All","All",27000,"State",2025-12-30
"240",2023-02-04,"Nebraska","All",1.42,1.09,0.2,0.14,1.67,1.13,0.43,0.14,"Decreasing","Decreasing","Decreasing","All","All","All",31000,"State",2025-12-30
"241",2023-02-04,"New Hampshire","All",NA,2.3,0.26,0.18,NA,2.12,0.72,0.13,"Decreasing","Decreasing","No Change","All","All","All",33000,"State",2025-12-30
"242",2023-02-04,"New Jersey","All",2.92,2.48,0.36,0.11,3.29,2.77,0.42,0.12,"Decreasing","Decreasing","Decreasing","All","All","All",34000,"State",2025-12-30
"243",2023-02-04,"Ohio","All",1.89,1.55,0.28,0.06,2.05,1.59,0.38,0.07,"Decreasing","Decreasing","Decreasing","All","All","All",39000,"State",2025-12-30
"244",2023-02-04,"South Carolina","All",3.17,2.5,0.65,0.05,3.44,2.66,0.75,0.06,"Decreasing","Decreasing","Decreasing","All","All","All",45000,"State",2025-12-30
"245",2023-02-04,"Vermont","All",4.21,3.67,0.2,0.38,4.46,3.44,0.59,0.48,"Increasing","Decreasing","Decreasing","All","All","All",50000,"State",2025-12-30
"246",2023-02-11,"Alaska","All",3.82,2.54,0.58,0.72,3.82,2.51,0.59,0.76,"No Change","Decreasing","Decreasing","All","All","All",2000,"State",2025-12-30
"247",2023-02-11,"Arkansas","All",1.63,1.09,0.5,0.07,2.01,1.32,0.62,0.11,"Decreasing","Decreasing","No Change","All","All","All",5000,"State",2025-12-30
"248",2023-02-11,"Kentucky","All",2.61,2.19,0.3,0.15,2.65,2.23,0.28,0.15,"No Change","Decreasing","Decreasing","All","All","All",21000,"State",2025-12-30
"249",2023-02-11,"New Hampshire","All",NA,1.73,0.24,0.09,NA,1.87,0.42,0.12,"Decreasing","Decreasing","No Change","All","All","All",33000,"State",2025-12-30
"250",2023-02-11,"Oklahoma","All",1.97,1.61,0.2,0.16,2.41,1.94,0.3,0.18,"Decreasing","Decreasing","No Change","All","All","All",40000,"State",2025-12-30
"251",2023-02-11,"Utah","All",2.47,1.97,0.33,0.18,2.27,1.63,0.42,0.24,"No Change","Decreasing","Decreasing","All","All","All",49000,"State",2025-12-30
"252",2023-02-11,"West Virginia","All",2.83,2.36,0.3,0.18,3.01,2.54,0.33,0.16,"Decreasing","Decreasing","Decreasing","All","All","All",54000,"State",2025-12-30
"253",2023-02-11,"Wisconsin","All",2.05,1.73,0.24,0.09,2.02,1.61,0.29,0.12,"Decreasing","Decreasing","Decreasing","All","All","All",55000,"State",2025-12-30
"254",2023-02-18,"Arkansas","All",1.62,1.1,0.46,0.1,1.77,1.18,0.53,0.09,"Decreasing","Decreasing","Decreasing","All","All","All",5000,"State",2025-12-30
"255",2023-02-18,"Idaho","All",2.76,2.3,0.21,0.26,2.52,2.04,0.27,0.22,"Increasing","Decreasing","Decreasing","All","All","All",16000,"State",2025-12-30
"256",2023-02-18,"Kentucky","All",2.49,2.12,0.25,0.13,2.6,2.21,0.27,0.14,"No Change","Decreasing","Decreasing","All","All","All",21000,"State",2025-12-30
"257",2023-02-18,"Maine","All",3.56,3.36,0.14,0.07,3.23,2.98,0.19,0.07,"Increasing","Decreasing","Decreasing","All","All","All",23000,"State",2025-12-30
"258",2023-02-18,"North Dakota","All",4.33,3.44,0.63,0.31,4.55,3.44,0.79,0.37,"Increasing","Decreasing","Decreasing","All","All","All",38000,"State",2025-12-30
"259",2023-02-18,"Pennsylvania","All",2.09,1.83,0.21,0.06,2.16,1.9,0.22,0.07,"Decreasing","Decreasing","Decreasing","All","All","All",42000,"State",2025-12-30
"260",2023-02-18,"South Carolina","All",2.19,1.64,0.55,0.03,2.72,2.09,0.6,0.05,"Decreasing","Decreasing","No Change","All","All","All",45000,"State",2025-12-30
"261",2023-02-18,"Tennessee","All",2.49,2.05,0.38,0.1,2.71,2.26,0.39,0.1,"Decreasing","Decreasing","Decreasing","All","All","All",47000,"State",2025-12-30
"262",2023-02-18,"Utah","All",2.62,2.13,0.31,0.2,2.42,1.89,0.35,0.2,"Increasing","Decreasing","Decreasing","All","All","All",49000,"State",2025-12-30
"263",2023-02-25,"California","All",2.01,1.79,0.16,0.09,2,1.75,0.17,0.11,"Increasing","Decreasing","Decreasing","All","All","All",6000,"State",2025-12-30
"264",2023-02-25,"Colorado","All",2.26,1.9,0.22,0.15,2.32,1.89,0.25,0.19,"Increasing","Decreasing","Decreasing","All","All","All",8000,"State",2025-12-30
"265",2023-02-25,"Connecticut","All",1.85,1.6,0.21,0.04,2.13,1.87,0.23,0.04,"Decreasing","Decreasing","No Change","All","All","All",9000,"State",2025-12-30
"266",2023-02-25,"Delaware","All",1.94,1.77,0.11,0.07,2.42,2.18,0.14,0.1,"Decreasing","Decreasing","No Change","All","All","All",10000,"State",2025-12-30
"267",2023-02-25,"Indiana","All",2.22,1.99,0.22,0.04,2.27,1.94,0.26,0.07,"Increasing","Decreasing","No Change","All","All","All",18000,"State",2025-12-30
"268",2023-02-25,"Iowa","All",2.79,2.43,0.24,0.17,3.03,2.55,0.33,0.2,"No Change","Decreasing","Decreasing","All","All","All",19000,"State",2025-12-30
"269",2023-02-25,"Kentucky","All",2.15,1.85,0.21,0.09,2.41,2.05,0.25,0.12,"Decreasing","No Change","Decreasing","All","All","All",21000,"State",2025-12-30
"270",2023-02-25,"Michigan","All",2.53,2.24,0.25,0.05,2.38,2.03,0.29,0.06,"Increasing","Decreasing","Decreasing","All","All","All",26000,"State",2025-12-30
"271",2023-02-25,"New Hampshire","All",NA,1.94,0.17,0.09,NA,1.96,0.21,0.07,"No Change","Decreasing","No Change","All","All","All",33000,"State",2025-12-30
"272",2023-02-25,"New Jersey","All",1.71,1.32,0.33,0.07,2.07,1.67,0.33,0.08,"Decreasing","Decreasing","Decreasing","All","All","All",34000,"State",2025-12-30
"273",2023-02-25,"New Mexico","All",2.22,1.9,0.25,0.1,2.18,1.78,0.26,0.16,"Increasing","Decreasing","Decreasing","All","All","All",35000,"State",2025-12-30
"274",2023-02-25,"New York","All",1.59,1.35,0.2,0.05,1.68,1.41,0.22,0.05,"Decreasing","Decreasing","Decreasing","All","All","All",36000,"State",2025-12-30
"275",2023-02-25,"North Carolina","All",2.81,2.09,0.7,0.06,3.26,2.43,0.82,0.08,"Decreasing","Decreasing","Decreasing","All","All","All",37000,"State",2025-12-30
"276",2023-02-25,"North Dakota","All",3.27,2.53,0.58,0.18,4.04,3.09,0.67,0.32,"No Change","Decreasing","No Change","All","All","All",38000,"State",2025-12-30
"277",2023-02-25,"Oregon","All",2.32,2.04,0.09,0.2,2.51,2.22,0.1,0.2,"No Change","Decreasing","Decreasing","All","All","All",41000,"State",2025-12-30
"278",2023-02-25,"Vermont","All",3.19,2.56,0.34,0.3,3.13,2.64,0.25,0.26,"Decreasing","No Change","No Change","All","All","All",50000,"State",2025-12-30
"279",2023-02-25,"West Virginia","All",2.5,2.18,0.24,0.08,2.67,2.3,0.26,0.13,"Decreasing","Decreasing","No Change","All","All","All",54000,"State",2025-12-30
"280",2023-03-04,"Alaska","All",3.28,2.55,0.45,0.3,3.5,2.63,0.5,0.38,"No Change","No Change","Decreasing","All","All","All",2000,"State",2025-12-30
"281",2023-03-04,"Georgia","All",1.29,0.88,0.39,0.05,1.35,0.97,0.35,0.04,"Decreasing","No Change","No Change","All","All","All",13000,"State",2025-12-30
"282",2023-03-04,"Maryland","All",1.44,1.22,0.19,0.05,1.73,1.46,0.2,0.08,"Decreasing","Decreasing","Decreasing","All","All","All",24000,"State",2025-12-30
"283",2023-03-04,"Minnesota","All",2.48,2.18,0.21,0.11,2.86,2.45,0.24,0.18,"No Change","No Change","Decreasing","All","All","All",27000,"State",2025-12-30
"284",2023-03-04,"Mississippi","All",1.98,1.4,0.53,0.07,2.12,1.57,0.51,0.06,"Decreasing","Decreasing","No Change","All","All","All",28000,"State",2025-12-30
"285",2023-03-04,"North Carolina","All",2.27,1.65,0.6,0.06,2.79,2.06,0.7,0.07,"Decreasing","Decreasing","Decreasing","All","All","All",37000,"State",2025-12-30
"286",2023-03-04,"Oregon","All",1.99,1.73,0.13,0.13,2.26,1.99,0.11,0.17,"Decreasing","No Change","Decreasing","All","All","All",41000,"State",2025-12-30
"287",2023-03-04,"Pennsylvania","All",1.5,1.32,0.14,0.04,1.84,1.62,0.17,0.05,"Decreasing","Decreasing","Decreasing","All","All","All",42000,"State",2025-12-30
"288",2023-03-04,"Vermont","All",2.99,2.41,0.37,0.22,3.02,2.47,0.32,0.24,"Decreasing","Increasing","No Change","All","All","All",50000,"State",2025-12-30
